Row ID,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
189,1,15,1.16,1.24,93.95,97.84,15,0,86.67,80,53.33,13.33,6.67,6.67,0,0,0,0,6.67,6.67,6.67,0,6.67,26.67,6.67,6.67,6.67,33.33,13.33,6.67,0,0,0,0,13.33,0,13.33,6.67,0,6.67,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,13.33,0,0,0,0,0,0,20,0,6.67,0,0,13.33,0
190,1,15,1.16,10.48,93.95,20.23,15,13.33,86.67,66.67,60,26.67,6.67,6.67,0,0,0,0,20,26.67,0,0,6.67,20,0,6.67,0,20,0,6.67,0,0,0,0,20,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,6.67,0,0,0,6.67,0,20,0,6.67,6.67,6.67,0,0,26.67,0,13.33,6.67,0,6.67,0
191,1,13,74.95,81.78,81.58,99,13,23.08,84.62,76.92,46.15,15.38,15.38,7.69,0,7.69,0,0,0,0,0,0,23.08,7.69,0,7.69,0,23.08,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,15.38,15.38,0,15.38,15.38,0,0,0,0,0,23.08,15.38,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,15.38,0,7.69,7.69,0,0,0,0,0,7.69,0,7.69,0,7.69,0,0,53.85,7.69,7.69,0,0,7.69,30.77
192,1,11,1,40.06,99,20.23,11,0,90.91,81.82,72.73,18.18,18.18,9.09,9.09,0,0,0,0,0,0,0,18.18,9.09,18.18,27.27,0,18.18,0,0,9.09,9.09,0,0,9.09,0,9.09,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,18.18,0,0,18.18,0,0,0,9.09,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,9.09,0
193,1,17,29.85,93.56,1.39,1,8.5,52.94,47.06,35.29,29.41,5.88,5.88,0,5.88,0,0,0,0,0,0,0,5.88,0,17.65,5.88,0,5.88,0,0,5.88,5.88,0,0,5.88,0,5.88,0,0,0,5.88,0,0,0,5.88,0,5.88,5.88,0,5.88,0,5.88,0,0,17.65,11.76,0,0,5.88,0,5.88,5.88,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,0,0,0,0,0,0,29.41,5.88,0,0,0,0,23.53
194,1,12,26.1,98.75,3.81,20.23,12,8.33,75,58.33,50,16.67,16.67,8.33,0,8.33,0,0,0,8.33,8.33,0,8.33,8.33,8.33,8.33,0,16.67,0,0,8.33,0,0,8.33,8.33,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8.33,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0
195,1,12,10.19,98.75,3.81,99,12,8.33,83.33,66.67,58.33,8.33,8.33,0,0,8.33,0,0,0,0,0,16.67,16.67,16.67,8.33,16.67,0,16.67,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,8.33,0,0,33.33,0,0,8.33,0,0,25
196,1,15,77.34,10.48,93.95,97.84,15,13.33,86.67,73.33,60,13.33,6.67,6.67,0,0,0,0,6.67,13.33,0,6.67,20,13.33,0,0,0,20,6.67,13.33,0,0,0,0,13.33,6.67,6.67,0,0,0,6.67,0,0,0,6.67,6.67,0,6.67,6.67,0,0,0,0,0,13.33,13.33,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,20,0,6.67,13.33,0,0,0,0,0,0,6.67,0,0,0,0,0,6.67,0,6.67,0,0,0,0
197,1,6,89.52,40.06,39.59,99,6,16.67,83.33,50,33.33,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1,5,39.7,1,99,20.23,2.5,0,100,100,60,20,20,20,0,0,0,0,0,0,0,0,20,20,0,0,0,40,20,0,0,0,0,0,20,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,40,20,0,0,20,0,0
199,1,21,18.12,1,99,88.66,21,4.76,95.24,76.19,71.43,9.52,9.52,9.52,0,0,0,0,0,4.76,0,0,23.81,23.81,4.76,9.52,4.76,23.81,4.76,0,0,0,0,0,14.29,0,9.52,0,0,0,0,0,9.52,0,4.76,4.76,0,4.76,4.76,0,0,0,0,0,14.29,14.29,4.76,0,0,0,4.76,0,0,0,0,0,9.52,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,9.52,0,0,0,0,0,0,0,19.05,9.52,19.05,4.76,0,0,0,0,0,14.29,0,0,0,0,4.76,9.52
200,1,4,26.1,40.06,1,99,4,25,75,50,50,25,0,0,0,0,0,0,25,25,25,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,75,0,0,0,0,25,50
201,1,8,89.52,94.84,15.38,20.23,8,12.5,75,50,50,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,12.5,12.5,0,0,12.5,0,0,12.5,12.5,0,0,12.5,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,25,0,12.5,0,12.5,0,0
202,1,5,39.7,40.06,63.35,20.23,5,0,100,80,60,20,0,0,0,0,0,0,20,20,0,0,20,20,0,0,0,20,20,0,0,0,0,0,20,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,40,0,0,20,20,0,0
203,1,14,96.35,9.23,2.36,99,7,14.29,71.43,50,35.71,7.14,7.14,7.14,0,0,0,0,0,0,0,0,21.43,0,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,21.43,0,21.43,21.43,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,50,0,0,0,7.14,0,42.86
204,1,10,39.7,3.95,98.38,1,10,30,80,80,50,20,10,10,0,0,0,0,10,10,0,0,10,10,0,0,0,30,0,10,0,0,0,0,20,10,10,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,10,10,10,0,0,10,0,0,0,10,0,0
205,1,25,94.04,7.28,35.01,20.23,12.5,8,76,64,48,8,8,8,0,0,0,0,0,12,8,4,24,8,4,8,0,20,8,4,0,0,0,0,8,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,8,0,0,0,0,0,12,0,8,8,0,0,0,0,0,28,4,0,0,0,8,16
206,1,5,39.7,99,1,20.23,5,0,80,60,60,20,20,0,20,0,0,0,0,0,0,0,20,20,0,0,0,20,0,0,20,20,0,0,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1,10,15.41,99,1,20.23,10,0,90,60,60,20,20,0,10,10,0,0,0,0,0,20,20,10,20,0,0,10,0,0,10,10,0,0,20,0,20,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,10,0,0,10
208,1,5,99,99,63.35,20.23,5,20,100,60,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,40,0,0,20,0,20,0,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20
209,1,8,1,1,99,99,8,12.5,100,87.5,50,25,12.5,12.5,0,0,0,0,12.5,0,0,0,0,25,12.5,0,12.5,50,0,0,0,0,0,0,25,0,25,12.5,12.5,0,0,0,0,0,12.5,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,0,12.5,12.5,0,0,0,0,12.5,25,0,12.5,12.5,0,0,0,25,0,0,0,0,25,0
210,1,22,98.87,66.75,5.07,86.79,22,18.18,63.64,50,45.45,9.09,4.55,0,0,4.55,0,0,4.55,9.09,9.09,0,22.73,4.55,0,4.55,0,9.09,0,0,4.55,4.55,0,0,4.55,0,4.55,0,0,0,4.55,0,4.55,0,4.55,4.55,0,0,0,0,0,0,0,0,13.64,9.09,4.55,0,0,0,4.55,4.55,0,0,0,0,4.55,0,0,4.55,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,4.55,0,0,0,0,0,4.55,0,0,0,0,0,0,18.18,4.55,0,0,0,4.55,9.09
211,1,16,62.1,11.66,99,20.23,16,12.5,87.5,62.5,43.75,18.75,12.5,12.5,0,0,0,0,6.25,12.5,6.25,0,6.25,0,6.25,0,0,18.75,6.25,12.5,0,0,0,0,12.5,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,0,6.25,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,6.25,0,0,0,6.25,0,6.25,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0
212,1,9,1,99,99,99,4.5,0,100,100,55.56,22.22,22.22,0,11.11,11.11,0,0,0,0,0,0,0,11.11,33.33,22.22,0,33.33,22.22,0,11.11,11.11,0,0,11.11,0,11.11,11.11,0,0,0,0,0,0,22.22,22.22,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,22.22,0,0,11.11,0,0,11.11,33.33,0,11.11,0,0,0,0,0,0,44.44,22.22,0,0,0,11.11,11.11
213,1,11,20.83,5.27,5.07,1,11,0,90.91,63.64,54.55,9.09,9.09,0,9.09,0,0,0,0,9.09,0,9.09,18.18,18.18,0,9.09,9.09,18.18,0,18.18,9.09,9.09,0,0,27.27,0,18.18,0,0,9.09,0,0,18.18,0,9.09,0,9.09,9.09,0,9.09,0,0,9.09,0,18.18,9.09,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,9.09,0,9.09,9.09,0,0,0,18.18,0,0,0,0,18.18,0
214,1,8,1,40.06,15.38,99,8,0,100,87.5,62.5,0,0,0,0,0,0,0,0,0,0,0,12.5,25,25,12.5,0,37.5,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,0,0,0,0,12.5,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,0,0,25,0,0,0,0,12.5,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
215,1,4,26.1,40.06,89.39,20.23,4,25,75,50,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,0,0,0,0,0,0,0,25,0,25,0,0,0,0
216,1,17,89.52,40.06,1.39,20.23,17,35.29,76.47,41.18,29.41,0,0,0,0,0,0,0,0,17.65,11.76,0,0,11.76,0,0,0,23.53,0,5.88,0,0,0,0,11.76,5.88,5.88,0,0,5.88,0,0,0,0,11.76,5.88,5.88,5.88,5.88,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,5.88,11.76,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,11.76,5.88,0,5.88,0,0,0,0,0,29.41,0,0,0,0,0,29.41
217,1,9,66.04,40.06,10.18,99,4.5,11.11,88.89,44.44,22.22,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,22.22,0,11.11,0,0,0,0,22.22,11.11,11.11,0,0,11.11,11.11,0,0,0,44.44,44.44,0,22.22,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,11.11,11.11,0,11.11,0,0,0,0,11.11,0,11.11,22.22,0,0,0,0,0,33.33,11.11,0,0,0,0,22.22
218,1,47,12.22,52.76,42.1,20.23,9.4,14.89,91.49,65.96,53.19,10.64,6.38,2.13,0,4.26,0,0,4.26,10.64,2.13,0,10.64,17.02,6.38,8.51,2.13,23.4,6.38,2.13,2.13,2.13,0,0,21.28,2.13,19.15,0,2.13,2.13,6.38,2.13,6.38,0,4.26,2.13,2.13,4.26,2.13,2.13,0,0,0,0,10.64,6.38,0,2.13,0,0,4.26,8.51,0,0,2.13,0,0,0,0,0,6.38,2.13,0,4.26,0,0,6.38,2.13,0,0,0,0,0,0,0,2.13,0,2.13,0,0,0,0,0,0,12.77,8.51,2.13,0,2.13,0,2.13,2.13,8.51,8.51,0,8.51,4.26,4.26,0,0,0,19.15,10.64,6.38,0,0,2.13,0
219,1,11,89.52,86.82,1,20.23,11,36.36,63.64,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,36.36,0,0,36.36,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,0,0,0,27.27
220,1,35,12.97,99,42.95,20.23,17.5,8.57,97.14,80,62.86,22.86,17.14,2.86,5.71,2.86,5.71,0,5.71,14.29,5.71,0,14.29,14.29,2.86,11.43,0,25.71,2.86,2.86,5.71,5.71,0,0,14.29,0,14.29,2.86,0,8.57,2.86,0,2.86,0,0,0,0,0,0,0,0,0,0,0,20,5.71,0,0,0,0,5.71,14.29,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,2.86,5.71,0,0,2.86,0,0,2.86,20,2.86,8.57,8.57,0,0,0,0,0,11.43,2.86,2.86,0,0,5.71,0
221,1,18,19.76,99,39.59,20.23,9,27.78,83.33,55.56,50,22.22,22.22,0,16.67,5.56,0,0,0,5.56,0,0,11.11,11.11,5.56,0,0,16.67,0,0,16.67,16.67,0,0,11.11,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,11.11,0,0,0,0,11.11,22.22,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,16.67,0,5.56,11.11,0,0,0,0,0,5.56,0,0,5.56,0,0,0
222,1,14,56.86,1,99,20.23,14,7.14,92.86,71.43,50,28.57,14.29,14.29,0,0,0,0,14.29,14.29,7.14,0,14.29,7.14,0,0,0,28.57,0,7.14,0,0,0,0,21.43,0,21.43,14.29,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,7.14,14.29,0,7.14,14.29,0,0,0,0,0,14.29,0,7.14,0,0,7.14,0
223,1,139,31.22,48.61,20.95,65.59,15.44,25.18,82.01,58.99,51.8,12.95,10.07,3.6,0,2.88,3.6,0,2.88,10.07,1.44,1.44,13.67,12.23,2.88,8.63,1.44,17.99,3.6,2.16,4.32,2.88,0.72,0.72,12.95,0,12.95,0.72,0.72,2.88,5.76,0.72,5.76,0,4.32,3.6,0.72,0.72,0.72,0,0,0,0,0,15.11,5.04,1.44,0.72,0,0,0.72,9.35,2.16,0,5.76,0,0,0,0,0,8.63,0,0,5.76,3.6,0,0.72,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,1.44,5.04,5.04,1.44,0,2.88,2.16,0,0,7.19,1.44,7.19,1.44,0,0,0,0,0,25.18,5.76,3.6,0.72,0,2.88,12.23
224,1,16,1,99,99,20.23,8,18.75,87.5,75,68.75,12.5,12.5,0,6.25,0,0,6.25,0,6.25,0,0,6.25,18.75,18.75,6.25,0,25,6.25,6.25,12.5,6.25,0,6.25,18.75,0,18.75,12.5,12.5,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,12.5,0,6.25,12.5,0,0,0,6.25,0,6.25,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0
225,1,107,38.06,29.69,92.78,64.42,17.83,18.69,90.65,75.7,62.62,8.41,3.74,0.93,0.93,0,0,1.87,4.67,22.43,7.48,7.48,12.15,14.02,5.61,11.21,0.93,21.5,4.67,14.95,2.8,0.93,0,1.87,14.02,0,14.02,0,2.8,3.74,3.74,0,4.67,0,2.8,2.8,0,1.87,1.87,0,0,0,0,0,4.67,0.93,0,0,0,0,0.93,3.74,0,0,0,0,0,0,0,0,3.74,0.93,0,1.87,1.87,0,0.93,0.93,0.93,0,0,0,0,0,0,0,1.87,0,0,0,0,0,0,0,7.48,5.61,0,1.87,3.74,0,0,0,18.69,12.15,3.74,1.87,0,0,0,0,0,18.69,5.61,3.74,0,0,1.87,7.48
226,1,5,1,1,63.35,99,5,20,100,100,60,20,0,0,0,0,0,0,20,20,0,0,0,20,0,0,40,20,40,0,0,0,0,0,60,20,40,0,0,0,0,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,40,0,20,0,0,20,0
227,1,24,10.19,1.71,89.39,20.23,8,8.33,87.5,75,58.33,20.83,8.33,8.33,0,0,0,0,12.5,8.33,4.17,0,8.33,12.5,8.33,4.17,0,20.83,8.33,0,4.17,0,0,4.17,29.17,0,29.17,12.5,12.5,0,0,0,4.17,0,4.17,0,0,4.17,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,8.33,16.67,4.17,0,0,0,0,8.33,0,4.17,12.5,0,0,0,0,0,0,25,16.67,0,0,4.17,4.17,0
228,1,22,94.5,86.82,79.84,86.79,11,18.18,90.91,59.09,40.91,13.64,13.64,4.55,0,4.55,0,4.55,0,4.55,4.55,0,22.73,0,9.09,0,0,13.64,4.55,0,0,0,0,0,9.09,0,9.09,4.55,0,0,0,0,4.55,0,13.64,9.09,4.55,4.55,4.55,0,0,0,0,0,27.27,13.64,9.09,4.55,0,0,9.09,13.64,0,0,0,4.55,4.55,0,0,4.55,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,4.55,0,4.55,9.09,0,4.55,0,0,0,4.55,4.55,0,4.55,4.55,0,0,0,0,0,18.18,0,4.55,0,4.55,0,9.09
229,1,9,98.16,40.06,1,20.23,9,22.22,33.33,33.33,33.33,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1,22,6.68,17.46,95.15,20.23,11,13.64,100,77.27,54.55,27.27,22.73,18.18,4.55,0,0,0,4.55,13.64,0,0,9.09,9.09,4.55,4.55,0,22.73,9.09,4.55,4.55,4.55,0,0,13.64,4.55,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,4.55,0,0,0,4.55,9.09,0,0,0,4.55,9.09,0,0,9.09,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,0,0,0,4.55,9.09,0,0,0,4.55,0,4.55,4.55,13.64,9.09,0,0,0,0,0,0,18.18,0,4.55,4.55,4.55,4.55,0
231,1,10,39.7,99,63.35,99,5,30,80,50,40,10,10,0,10,0,0,0,0,10,0,0,10,10,10,0,0,20,0,10,10,10,0,0,10,10,0,0,0,0,0,0,0,0,20,20,0,20,20,0,0,0,0,0,20,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,80,0,20,0,10,10,40
232,1,18,33.38,99,1,20.23,18,5.56,66.67,55.56,50,16.67,11.11,0,0,11.11,0,0,5.56,11.11,5.56,0,11.11,11.11,5.56,5.56,0,16.67,0,0,5.56,5.56,0,0,5.56,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,22.22,0,0,0,0,5.56,16.67
233,1,7,56.86,99,97.09,99,3.5,14.29,100,57.14,42.86,28.57,14.29,0,0,14.29,0,0,14.29,14.29,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,42.86,42.86,0,14.29,14.29,0,0,0,0,0,71.43,42.86,14.29,42.86,0,0,14.29,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,28.57,0,0,0,28.57,0,0
234,1,48,62.1,75.49,68.87,83,9.6,12.5,91.67,68.75,52.08,8.33,6.25,2.08,2.08,0,0,2.08,2.08,8.33,4.17,2.08,14.58,12.5,8.33,2.08,0,20.83,10.42,2.08,6.25,2.08,2.08,2.08,14.58,2.08,12.5,6.25,2.08,0,0,4.17,0,0,4.17,4.17,0,0,0,0,0,0,0,0,8.33,2.08,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,2.08,0,6.25,8.33,0,0,6.25,0,0,0,6.25,4.17,4.17,6.25,2.08,0,2.08,0,0,18.75,10.42,0,0,0,2.08,6.25
